Name,x,y,Admin1,Admin2,Admin3
Gandun Wala Health Post,4.178747129,12.47392554,Kebbi,Birnin Kebbi,Kola Tarasa
Nasarawa Maternal and Child Health,4.190684904,12.45426574,Kebbi,Birnin Kebbi,Nassarawa 2
Awashaka Health Post,4.212031325,12.45719259,Kebbi,Birnin Kebbi,Nassarawa 1
Jeffeji Health Post,3.825489158,12.5513465,Kebbi,Arewa,Kangiwa
U Mudi Health Center,4.193827,12.145079,Kebbi,Jega,Dangamaji
Landari Health Post,4.174569811,12.45188147,Kebbi,Birnin Kebbi,Nassarawa 2
Pamo Clinic,7.024719238,4.83770752,Rivers,Obio/Akpor,Obio/Akpor 14
Garin Dabi Primary Health Center,4.548308533,12.75777293,Kebbi,Argungu,Kokani South
Unguwan Kwalle Primary Health Center,3.988508555,12.42513517,Kebbi,Kalgo,Kukah
Kafikoro Maternal and Child Health,7.070212231,9.521933195,Niger,Paikoro,Kaffin Koro
Zagni Farin Primary Health Clinic,6.83426,9.39571,Niger,Paikoro,Kwakuti
Aso Primary Health Center,4.512851895,9.880120342,Niger,Borgu,Bussa
Domon Zuru Primary Health Center,5.353791,11.404028,Kebbi,Zuru,Bedi
Asibiti Health Post,5.81727,11.443476,Kebbi,Danko/Wasagu,Wasagu
Albaka Maternity Clinic,6.042114257,9.653503418,Niger,Wushishi,Maito
Ashirewe Primary Health Center,6.641867845,9.901489241,Niger,Shiroro,Bangajiya
Kafin Koro Maternal and Child Health,7.075388624,9.525029213,Niger,Paikoro,Kaffin Koro
Dabban Health Post,5.718727,9.216998,Niger,Lavun,Batati
Gwabare Primary Health Center,3.734908266,11.83968308,Kebbi,Dandi,Kyangakwai
Niima General Hospital,4.37435,12.229598,Kebbi,Jega,Magaji B
Tungan Bare Health Post,5.295471191,10.03552246,Niger,Mashegu,Kaboji
Hajia Jumai Maternity and  Child Health Clinic,7.136474609,10.0178833,Niger,Muya,Sarki Pawa
Genu Basic Health Center,7.1352703,10.020478,Niger,Muya,Sarki Pawa
Gbachipe Primary Health Care Center,6.871276855,9.584472656,Niger,Muya,Dandaudu
Lapa Health Post,6.917907715,9.560913086,Niger,Muya,Dandaudu
Banape Primary Health Center,6.896118164,9.769104004,Niger,Muya,Gini
Kpawyi Primary Health Care Center,6.946971138,9.533903138,Niger,Muya,Dandaudu
Zhidnayi Primary Health Care,6.897888184,9.688720703,Niger,Muya,Fuka
Kahta Health Center,4.013970999,12.264274,Kebbi,Kalgo,Etene
Zuguru Primary Health Care,4.0941,12.422068,Kebbi,Birnin Kebbi,Kola Tarasa
Tindifai Health Post,4.126539,11.705827,Kebbi,Suru,Bandan
Wawa Karasa Health Post,4.269198,12.225014,Kebbi,Maiyama,S/Mayalo
Beatrice Medical Centre and Maternity Home,3.936279297,7.400085449,Oyo,Egbeda,Olubadan
N R C Town Health Post,4.534397,12.745499,Kebbi,Argungu,Kokani South
Millennium Development Goals Birnin Tudu Primary Health Care Center,4.689891,12.930082,Kebbi,Augie,Birnin/Tudu Gudale
Modu South Health Center,5.438984,11.085904,Kebbi,Sakaba,Doka Bere
Mjtubare Health Center,4.011547,12.315147,Kebbi,Kalgo,Muntubari
Dodoru Market Health Center,4.669342,12.4202,Kebbi,Gwandu,Dodoru
Gaskiya Clinic and Maternity,4.530090332,12.75048828,Kebbi,Argungu,Kokani South
Tudun Bichi Health Post,5.729130052,11.35466245,Kebbi,Danko/Wasagu,Kanya (Garki)
Tundunwada Maternity and  Child Health Clinic,4.52911377,12.74188232,Kebbi,Argungu,Kokani South
Tago Mdg Clinic,4.408792727,12.26121419,Kebbi,Aleiro,Danwarai
Kawara Mdg Clinic,4.129092253,11.35487204,Kebbi,Bagudo,Kaoje Gwamba
Zauro Primary Health Center,4.185531696,12.46437866,Kebbi,Birnin Kebbi,Dan Galadima
Burma Primary Health Center,4.010820223,12.09839319,Kebbi,Bunza,Bunza Marafa
Fingila Primary Health Center,3.633242582,11.71299398,Kebbi,Dandi,Dole Kaina
Shiko Primary Health Center,3.930494986,11.71190922,Kebbi,Dandi,Fana
Gwandu Primary Health Center,4.465232196,12.56968457,Kebbi,Gwandu,Dalijan
Gorarkwaccido Primary Health Center,4.521737785,12.57618102,Kebbi,Gwandu,Dalijan
Katanga Primary Health Center,4.6387807,12.50228276,Kebbi,Gwandu,Gwandu Dan Galadima
Kofar Laka Health Post,4.642465793,12.51152112,Kebbi,Gwandu,Gwandu Dan Galadima
Shibo Primary Health Center,4.514597881,11.42052626,Kebbi,Koko/Besse,Koko Firchin
Tillere Mdg Clinic,4.977027278,10.72104999,Kebbi,Ngaski,Birnin Yauri
Tondi Gada Primary Health Center,4.063621819,11.65903025,Kebbi,Suru,Dakin Gari
Nana Aishat Clinic,4.517826,11.433525,Kebbi,Koko/Besse,Illela Sabon Gari
Nasarawa 2 Health Post,4.026874416,12.44134145,Kebbi,Kalgo,Kukah
T Kwallo Primary Health Center,3.67252,11.468799,Kebbi,Bagudo,Illo Sabon  Gari
Buma Health Post,3.718412,11.649201,Kebbi,Dandi,Buma
Rafintsaka Primary Health Center,3.727186,12.268883,Kebbi,Arewa,Gumudai/R/Tsaka Ward
Kukar Tunkara Health Post,3.736524,12.368264,Kebbi,Arewa,Gumudai/R/Tsaka Ward
Sabon Mahuta Health Post,3.74671,11.203352,Kebbi,Bagudo,Bani/Tsamiya
Awalah Health Post,3.806593,11.797436,Kebbi,Dandi,Shiko
Feske Health Post,3.832552,12.554617,Kebbi,Arewa,Kangiwa
Sabon Gari Primary Health Center,3.848257,11.553334,Kebbi,Bagudo,Illo Sabon  Gari
Guddol Primary Health Center,3.854055,12.271655,Kebbi,Bunza,Zogirma
Gorun Malam Health Post,3.879489,11.870899,Kebbi,Dandi,Shiko
Tubowa Health Post,3.887422,12.620371,Kebbi,Arewa,Feske/Jafeji
Aljannare Health Post,3.913879,11.589348,Kebbi,Suru,Aljannare
Tungar Ona Health Post,3.970227,11.6023,Kebbi,Suru,Barbarejo
Feske Babba Health Post,3.977931,12.752993,Kebbi,Arewa,Feske/Jafeji
Tuduwa Health Post,4.015574,12.332751,Kebbi,Kalgo,Wurogauri
Asibitin Landarin Babba,4.019996,12.607439,Kebbi,Arewa,Gorin Dikko
Dirinna Health Post,4.029181,11.195066,Kebbi,Bagudo,Kaoje Gwamba
Asibitin Zamawa,4.029363,12.590496,Kebbi,Arewa,Gorin Dikko
Millennium Development Goals Hospital,4.042825,12.025392,Kebbi,Suru,Shema
Hakimawa Health Post,4.05319,12.640793,Kebbi,Arewa,Bui
Yaryara Health Post,4.065438001,12.228881,Kebbi,Bunza,Tunga
Raha Health Post,4.077145,12.076039,Kebbi,Bunza,Raha
Unguwar Dogo Health Post,4.081836,12.516805,Kebbi,Birnin Kebbi,Makera - Funtua
Dagongara Health Post,4.094127,12.70078,Kebbi,Arewa,Bui
Ubandawaki Health Post,4.113571,12.290961,Kebbi,Kalgo,Dangoma/Gayi
Lokon Yamma Health Post,4.117212,12.193381,Kebbi,Bunza,Sabon Birni G/Karma
Sabo Biarnin Yamma Health Post,4.125925,12.254438,Kebbi,Bunza,Sabon Birni G/Karma
Rimau Health Post,4.146452999,12.782503,Kebbi,Arewa,Leima/Jantullu
Mai Kwari Primary Health Center,4.148647,12.000865,Kebbi,Suru,Dandane
Gidan Mai Gari Health Post,4.162275,12.578391,Kebbi,Birnin Kebbi,Mauride Karyo
Marafa Health Post,4.165903,11.972166,Kebbi,Suru,Dandane
Shiyar Sango Hospital,4.172305,11.727202,Kebbi,Suru,Kwaifa
Bui Health Post,4.173768,12.676234,Kebbi,Arewa,Bui
Kasuwar Daji Arewa Health Post,4.184091,11.927453,Kebbi,Suru,Suru
Badariya Health Post,4.188764,12.301108,Kebbi,Kalgo,Hirishi/ Magarza
Lokon Karuwai Health Post,4.195667,12.466276,Kebbi,Birnin Kebbi,Marafa (Wurno Lga)
Tj Medical Centre and Specialist Eye Clinic,2.980668333,6.434788333,Lagos,Badagry,Ajido
Marna General Hospital,4.20584,12.46159,Kebbi,Birnin Kebbi,Nassarawa 1
Sabo Gari Health Post,4.210424,11.571388,Kebbi,Bagudo,Sharabi/Konguwai
Sakwabe Health Post,4.221943,13.157431,Kebbi,Arewa,Bachaka
Gumawa Health Post,4.231213,12.292659,Kebbi,Maiyama,Gubunkure
Sambawa Health Clinic,4.265316,12.277459,Kebbi,Maiyama,S/Mayalo
Matankarin Giro Health Post,4.265446,11.729598,Kebbi,Suru,Kwaifa
Langido Health Post,4.268237,12.313691,Kebbi,Jega,Dunbegu
Rafin Tofa Health Post,4.271696,12.104747,Kebbi,Maiyama,Gidiga
Sabon Garin Kaura Primary Health Center,4.276264,12.577427,Kebbi,Argungu,Sauwa
R Gwambara Clinic,4.301846,12.768371,Kebbi,Arewa,Yeldu
Garba Clinic,4.307184,12.501081,Kebbi,Birnin Kebbi,Zauro
Danyen Gari Health Post,4.321253,11.745156,Kebbi,Maiyama,Liba
Gamuzza Health Post,4.322771,13.143054,Kebbi,Arewa,Bachaka
Unguwan Ladi B Health Post,4.331303,12.29013,Kebbi,Jega,Dunbegu
Chepa Health Clinic,6.676113867,8.371502856,Niger,Lapai,Gupa/Abugi
Gorun Bandaraimi Health Post,4.35826,12.887478,Kebbi,Arewa,Sarka
Gare Primary Health Center,4.361165,12.211058,Kebbi,Jega,Ginidi/Kyarmi
Zazzagawa Birni Health Post,4.36506,12.707516,Kebbi,Argungu,Zazzagawa
Gwarmai Health Post,4.379284,13.152277,Kebbi,Arewa,Bachaka
Limanci Primary Health Center,4.384956,12.533872,Kebbi,Birnin Kebbi,Ujariyo
Danba Upgraded Health Post,4.386075,11.433362,Kebbi,Koko/Besse,Damba Bakoshi
Jega Primary Health Center,4.387457,12.216838,Kebbi,Jega,Magaji A
Rausa Health Post,4.403262,13.034838,Kebbi,Arewa,Sarka
Shiyar Gamji Health Clinic,4.405634,12.376266,Kebbi,Aleiro,Sabiyel
Bagiza Health Post,4.410936,12.96653,Kebbi,Arewa,Sarka
Yamma Health Clinic,4.412942,12.256092,Kebbi,Aleiro,Danwarai
Huta Federal Primary Health Care,4.438694,12.381685,Kebbi,Aleiro,Sabiyel
Abam Umuagbai Health Post,7.374328614,4.852905274,Rivers,Oyigbo,Oyigbo 9
Waziri Area B Health Post,4.463941,12.195087,Kebbi,Jega,Alelu
Ari Health Center,4.46736,12.242474,Kebbi,Aleiro,Dan Galadima 2
Bakambara Health Center,4.473264,12.282454,Kebbi,Aleiro,Dan Galadima 1
Aleiro Orthopaedic Hospital,4.475588,12.297586,Kebbi,Aleiro,Sarkin Fada 1
Pedetric Health Post,4.512629,11.431709,Kebbi,Koko/Besse,Koko Firchin
Shiyar Noma Primary Health Center,4.517529,12.659596,Kebbi,Argungu,Felende
Dalijan Health Post,4.523022,12.573113,Kebbi,Gwandu,Dalijan
Birnin Mallam Town Health Post,4.534714,12.126121,Kebbi,Jega,Jandutsi
Gidan Dabi Health Post,4.537928,12.843281,Kebbi,Augie,Yola Ward
Garin Tudu Health Post,4.547411,11.558681,Kebbi,Fakai,Kangi
T A Primary Health Center,4.555427,12.719402,Kebbi,Argungu,Gwazange
Runjin Magaji Health Post,4.561986,12.394756,Kebbi,Gwandu,Gulmare
Prison Clinic,4.567441,12.754168,Kebbi,Augie,Tiggi
Kangi Health Post,4.585458,11.582696,Kebbi,Fakai,Kangi
Waiwaye Health Post,4.591755,11.414072,Kebbi,Shanga,Atuwo
Uliera Town Health Post,4.612589,10.528847,Kebbi,Ngaski,Makawa
Gija Z Primary Health Center,4.639153,12.662808,Kebbi,Argungu,Gwazange
Asauwaka Health Center,4.649198,12.869531,Kebbi,Augie,Birnin/Tudu Gudale
K Zugu Clinic,4.65339,10.953281,Kebbi,Shanga,Gebbe
Millennium Development Goals Kwaido Health Center,4.667943,13.032319,Kebbi,Augie,Kwaido/Dundaye
Gebbe Clinic,4.673142,10.935134,Kebbi,Shanga,Gebbe
Sawashi Comprehensive Health Center,4.716366,11.102732,Kebbi,Shanga,Sawashi
Malisa General Hospital,4.724462,12.447206,Kebbi,Gwandu,Malisa
Zago Health Post,5.778503418,10.93609619,Niger,Mariga,Kumbashi
Samburu Health Post,4.774112,12.79368,Kebbi,Augie,Bayawa North
Mararaba Town Health Post,4.781096,10.75399,Kebbi,Ngaski,Birnin Yauri
Kawo Auna Health Post,4.89737,10.2423,Kebbi,Ngaski,Ngaski
Maikabi Primary Health Center,4.900633,11.457932,Kebbi,Fakai,Bajida
Peni Clinic,5.067922,11.356626,Kebbi,Fakai,Peni-Peni
Kasafi Health Post,5.091615,11.701029,Kebbi,Danko/Wasagu,Danko Maga
Asibitin Birnim Tudu Matseri,5.09775,11.536519,Kebbi,Fakai,Birnin Tudu (Gummi)
Annai Gyenruke Health Post,5.117023,11.339686,Kebbi,Zuru,Senchi
Babi Health Post,5.126423,11.692615,Kebbi,Danko/Wasagu,Danko Maga
Unguwagaladima Primary Health Care,5.223076,11.52991,Kebbi,Zuru,Isgogo Dago
Godiya Zuru Hospital,5.228438,11.44815,Kebbi,Zuru,Rikoto
Manga Ushe Health Post,5.237469,11.408325,Kebbi,Zuru,Manga Ushe
Feenas Medical Clinic and Maternity,3.416228333,6.745355,Ogun,Obafemi Owode,Ibafo
Tungan Kane Health Post,5.269659,11.648813,Kebbi,Danko/Wasagu,Yalmo/Shindi/Wari
Mage Health Post,5.282013,11.546919,Kebbi,Danko/Wasagu,Yalmo/Shindi/Wari
Uban Doma Health Post,5.352121,11.454373,Kebbi,Zuru,Zodi
Tundu Wala Health Post,5.391016,11.344979,Kebbi,Sakaba,Gelwasa
Takalafia Health Post,5.414788,11.021041,Kebbi,Sakaba,Makuku
Arose Health Post,5.418062,11.389445,Kebbi,Sakaba,Maza Maza
Duhu Health Post,5.433046,11.288174,Kebbi,Sakaba,Maza Maza
Doka Health Post,5.455936,11.20142,Kebbi,Sakaba,Doka Bere
Adai Primary Health Center,5.486168,11.132645,Kebbi,Sakaba,Adai
Adai Health Post,5.492642,11.163664,Kebbi,Sakaba,Adai
Ranbo Health Post,5.53719,11.333755,Kebbi,Danko/Wasagu,Kanya (Garki)
Busa Health Post,5.551271,11.066653,Kebbi,Sakaba,Sakaba
Bazama Health Post,5.554147,11.030424,Kebbi,Sakaba,Sakaba
Koro Health Post,5.565131,11.313697,Kebbi,Danko/Wasagu,Kanya (Garki)
Wangachi Health Post,5.583993,11.175354,Kebbi,Sakaba,Jan Birni
Wadako Health Clinic,5.673057,11.502191,Kebbi,Danko/Wasagu,Waje
Kunjiri Medical Center,5.804344,11.37253,Kebbi,Danko/Wasagu,Wasagu
Ayu Modern Primary Health Center,5.818581,11.199633,Kebbi,Danko/Wasagu,Ayu
Danlayi Health Post,6.019799,11.208861,Kebbi,Danko/Wasagu,Bena
Rakada Health Post,6.034332,11.368168,Kebbi,Danko/Wasagu,Dan-Umaru
Taukin Simiti Health Post,3.619792,11.236151,Kebbi,Bagudo,Bani/Tsamiya
Yashi Pah Phcayu Kaduna,8.62196346,9.22344974,Kaduna,Sanga,Ayu
Marake Health Post,3.816305,12.443147,Kebbi,Arewa,Chibike
Amagoro Health Post,3.894734001,12.683346,Kebbi,Arewa,Feske/Jafeji
Sandare 1 Health Post,4.035301,12.487634,Kebbi,Kalgo,Nayelwa
Awashaka Health Post,4.068041,12.875089,Kebbi,Arewa,Leima/Jantullu
Takware Health Post,4.523334,11.331351,Kebbi,Shanga,Takware
Bawanka Health Post,4.541108,12.162583,Kebbi,Jega,Alelu
Bubuje Primary Health Center,4.634861,12.860875,Kebbi,Augie,Bubuche
Marafa Primary Health Center,4.769016,11.535753,Kebbi,Fakai,Marafa (Wurno Lga)
Isgogo Tura Primary Health Center,5.189734,11.53578,Kebbi,Zuru,Isgogo Dago
Unguwar Zuru Town Health Post,5.235249,11.430832,Kebbi,Zuru,Rafin Zuru
Maga Health Center,5.295855,11.723303,Kebbi,Danko/Wasagu,Danko Maga
Tadurga Health Post,5.364287,11.539952,Kebbi,Zuru,Tadurga
Bauchi Medical Clinic and Maternity,9.832394818,10.30713971,Bauchi,Bauchi,Makama B
Yaya Gombe Cbbi,13.25628662,10.26971436,Adamawa,Mubi North,Yelwa (Mubi North)
Ngaski Basic Health Center,4.714648,10.408931,Kebbi,Ngaski,Gafara
Balugu Health Post,4.715197938,10.25036937,Kebbi,Ngaski,Gafara
Gandu Health Post,4.225328,11.410469,Kebbi,Bagudo,Bagudo Tuga
Tungan Waya Health Post,4.620942742,10.12041462,Kebbi,Ngaski,Libata
Sabiyal Millennium Development Goals Primary Health Clinic,4.437927246,12.38409424,Kebbi,Aleiro,Sabiyel
Dangamaji Millennium Development Goals Primary Health Center,4.305114746,12.21807861,Kebbi,Jega,Dangamaji
Danjuma Clinic,4.84387207,10.13128662,Niger,Magama,Tungan Kawo
Maruda Primary Health Clinic,4.759277344,12.48730469,Kebbi,Gwandu,Maruda
Magwabiti Health Post,4.631896973,10.49169922,Kebbi,Ngaski,Makawa
Mother and Child Health Centre Ezza North Council Ebiaji,7.996065,6.225426667,Ebonyi,Ezza North,Umuoghara 2
Gidan Daya Health Post,4.837097168,10.36450195,Kebbi,Ngaski,Ngaski
Aida Primary Health Center,4.371704102,11.75891113,Kebbi,Maiyama,Liba
Gawassu Health Post,4.209106445,12.53851318,Kebbi,Birnin Kebbi,Gawasu Damana
Tukunguna Rural Health Clinic,6.167480468,10.35369873,Niger,Rafi,Kusherki South
Hankuri Maternity Clinic,6.022094726,10.13769531,Niger,Mariga,Inkwai
Rukukuje Health Post,5.387084961,11.10308838,Niger,Rijau,Darangi
Kabe Primary Health Care,6.545165,9.6026533,Niger,Chanchaga,Makera - Funtua
Ajasse Po Oluseyi Medical Clinic and Maternity,4.81075,8.24852,Kwara,Irepodun,Ajasse 1
Idris Kolo Primary Health Center,5.769897461,9.072082519,Niger,Edati,Etsu-Tasha
Etsu Woro Primary Health Center,5.768920899,9.069519043,Niger,Edati,Etsu-Tasha
Makuba Health Post,6.69329834,10.1439209,Niger,Shiroro,Erena
Etzu Health Clinic,6.785888672,8.385498047,Niger,Lapai,Gupa/Abugi
Tunga Makeri Primary Health Center,6.788100214,9.447799947,Niger,Paikoro,Gwam
Haske Primary Health,6.018676758,10.13452149,Niger,Mariga,Inkwai
Tutungo Primary Health Center,6.586830894,9.503692099,Niger,Paikoro,Tutungu Jedina
Magami Primary Health Center,6.54888916,10.04150391,Niger,Rafi,Kakuri
Rafinkada Health Center,5.340698242,10.98632813,Niger,Rijau,Shambo
Ekun Primary Health Center,6.97869873,9.437683106,Niger,Paikoro,Chimbi
Shekwoduza Clinic,6.517883301,9.967712402,Niger,Rafi,Kakuri
Kama Primary Health Center,7.103881836,9.502685547,Niger,Paikoro,Kwagana
Garo Makarata Primary Health Clinic,5.32208252,11.11071777,Niger,Rijau,Jama'Are
Hankuru Maternity,5.848693847,10.24267578,Niger,Mariga,Bobi
Ahmadiya Maternity,6.027282715,10.13250732,Niger,Mariga,Inkwai
Women Specialist Clinic,6.525695801,9.635498047,Niger,Chanchaga,Limawa 'B'
Eginna Memorial Maternity Home,6.562683105,9.210876465,Niger,Lapai,Takuti / Shaku Ward
Faith and Hope Maternity Home,6.564880371,9.600280762,Niger,Chanchaga,T / Wada N
Anguan Kampani Primary Health Care Clinic,6.576293945,9.590087891,Niger,Chanchaga,T / Wada N
Majanjan Health Clinic,6.247924805,10.00109863,Niger,Rafi,Gunna Central
Sakpe Basic Health Center,5.5516245,9.1320541,Niger,Edati,Enagi
Gigbe Primary Health Center,5.822846667,9.14368,Niger,Edati,Gbangban
Tutungu Jedina Basic Health Center,5.3877367,10.2791517,Niger,Kontagora,Rafin Gora
Lance Health Post,6.54352,9.614778333,Niger,Chanchaga,Makera - Funtua
Ola Sister Clinic,5.475651667,10.39743,Niger,Kontagora,Gabas
Atsu Primary Health Center,6.555144489,8.641786094,Niger,Lapai,Gulum / Vatsa
Kandi Hospital,6.579015307,8.606040436,Niger,Lapai,Gulum / Vatsa
Kotanbwa Primary Health Center,6.691554382,9.479603909,Niger,Paikoro,Jere
Tudun Wada Primary Health Clinic,5.480529785,10.40167236,Niger,Kontagora,Central
Gulu Vatsa Basic Health Center,6.588317871,8.658874512,Niger,Lapai,Gulum / Vatsa
Halima Clinic,6.03729248,10.13208008,Niger,Rafi,Tegina West
Bawa Mai Health Post,6.131367523,10.15325369,Niger,Rafi,Tegina West
Gavia Primary Health Center,6.486877441,9.890686036,Niger,Rafi,Kakuri
Yidna Mijin Yawa Primary Health Center,6.647766621,9.367360621,Niger,Paikoro,Tungan Mallam Nakuchi
Tunga Magoro Primary Health Center,7.177780416,9.496894345,Niger,Paikoro,Adono
Gama Gari Clinic,6.240295411,10.30010986,Niger,Rafi,Kongoma West
Barakwai Primary Health Center,7.199160925,9.620929567,Niger,Paikoro,Adono
Goto Sarki Primary Health Center,7.23966219,9.663881126,Niger,Paikoro,Ishau
Yora Health Center,5.300903321,11.21972656,Niger,Rijau,Darangi
Magami Primary Health Center,6.518127442,9.610717774,Niger,Chanchaga,Minna South
Bodi Primary Health Center,6.548532241,9.614855323,Niger,Chanchaga,Sabon Gari (Gusau)
Marafa Primary Health Center,7.075683594,9.526489257,Niger,Paikoro,Kaffin Koro
Lenfa Health Post,6.562927246,9.212280274,Niger,Lapai,Takuti / Shaku Ward
Dr Umaru Farouk Battsgo Primary Health Center,6.538513184,9.61151123,Niger,Chanchaga,Minna C
Kakita Health Post,5.2757,11.31656,Niger,Rijau,Darangi
Komi Na Allah Ni Maternity Home,4.258728027,10.32092285,Niger,Borgu,Shagunu
Sushi Clinic and Maternity,4.294311523,10.41790772,Niger,Borgu,Shagunu
Anfani Primary Health Care,6.753805123,9.109721817,Niger,Lapai,Birnin Maza/Tashibo
Limawa Maternal and Child Health,6.53729248,9.624694824,Niger,Chanchaga,Limawa 'A'
Kingdom Maternity Home,6.521484375,9.62689209,Niger,Chanchaga,Limawa 'B'
Ius Maternity Clinic,6.568115234,9.591674805,Niger,Chanchaga,T / Wada N
Divine Mercy Hospital and Maternity,6.519470215,9.625915528,Niger,Chanchaga,Limawa 'B'
Mustashfa Abdudalla Specialist Hospital,6.556884766,9.591125488,Niger,Chanchaga,T / Wada S
Godiya Clinic and Maternity Centre,5.742126465,10.67871094,Niger,Mariga,Bangi
Zainab A Kure Rural Health Clinic,5.402282715,10.6873169,Niger,Mariga,Gulbin Boka
Nasiha Maternity Clinic,6.426086426,10.18450928,Niger,Rafi,Sabon Gari (Gusau)
Gulu Basic Health Center,6.548433333,8.640693333,Niger,Lapai,Gulum / Vatsa
Gwada Maternal and Child Health,6.529647,9.640452,Niger,Chanchaga,Limawa 'B'
Ekowuna Primary Health Center,6.2510007,10.1855005,Niger,Rafi,Cikin Gari
Laitapi Primary Health Center,6.856689453,9.50012207,Niger,Paikoro,Gwam
Police Clinic,5.8226867,10.8322667,Niger,Mariga,Bangi
Kutiriko Primary Health Center,5.4378604,10.396851,Niger,Kontagora,Kudu
Dr Anita Clinic,6.6187121,8.8820527,Niger,Lapai,Duma / Zago
Kowa Da Kowa Hospital,4.362487793,10.52612305,Niger,Borgu,Nasarawa (Burkullu)
Ungwan Rimi Health Post,5.251281738,11.09790039,Niger,Rijau,Rijau
Kauna Primary Health Center,7.068725586,9.523681641,Niger,Paikoro,Kaffin Koro
Kafikoro General Hospital,7.073730469,9.526306152,Niger,Paikoro,Kaffin Koro
Kpamako Primary Health Care Center,6.918518066,9.519287109,Niger,Paikoro,Kwakuti
Tashan Kwara Primary Health Center,6.268270209,10.23154074,Niger,Rafi,Cikin Gari
Asungari Primary Health Clinic,7.002685547,9.506530762,Niger,Paikoro,Chimbi
Dzafu Hospital,6.638122559,9.150085449,Niger,Lapai,Takuti / Shaku Ward
Hamdallahi Primary Health Center,6.600891113,9.087524414,Niger,Lapai,Gabas / Kudu
Nasarawa Hospital,5.472803909,10.38909317,Niger,Kontagora,Gabas
Zago Primary Health Care,6.772277832,8.730712891,Niger,Lapai,Duma / Zago
Kasuan Bala Health Post,5.903320313,10.3795166,Niger,Mariga,Bobi
Azozo Hospital,5.330688477,10.51171875,Niger,Kontagora,Masuga
Kuchi Health Clinic,6.565917969,8.481506348,Niger,Lapai,Ebbo/Gbacenku
Sarkwa Health Post,4.863891601,10.18292236,Niger,Magama,Tungan Kawo
Lanbata Basic Health Center,6.656921387,8.35913086,Niger,Lapai,Muye/Egba
Kabe Primary Health Clinic,4.135070801,10.75811768,Niger,Borgu,Gbeswa
Agulu Primary Health Center,5.188364841,10.81817342,Niger,Rijau,Genu
Babadi Health Post,5.212747857,11.03695601,Niger,Rijau,Tungan Bunu
Dori Health Post,5.388916016,10.284729,Niger,Kontagora,Rafin Gora
Aminchi Abdullahi Clinic,5.470448635,10.39357563,Niger,Kontagora,Kudu
Rahama Primary Health Center,5.472473144,10.29168701,Niger,Kontagora,Madara
Egwa Primary Health Center,7.09387207,9.450317383,Niger,Paikoro,Kaffin Koro
Madugu Primary Health Center,6.024475098,10.13909912,Niger,Mariga,Inkwai
Unity Clinic,6.529296875,9.596679688,Niger,Chanchaga,Minna South
Kpaku Community Clinic,6.713684082,9.283325196,Niger,Paikoro,Tungan Mallam Nakuchi
